User,Tweet,Language,Location
InnocenceRay,#Bipolar #Weather #Michigan #Gemini https://t.co/0FE2FbBnw8,en,detroit Michigan 
sparksupportHQ,Taking a break is okay. Just as long as you don’t quit ??@stacieswift #Depression #anxiety #bipolar #Schizophrenia #BPD #EUPD #OCD #onedayatatime #YouAreNotAlone #health #hope #support #peersupport #MentalHealthAwarenessMonth #mentalhealth #mentalillness https://t.co/PFbjdhr13y,en,UK
MackenzieLitt13,"#amreading

anyone reading adult fiction that deals with #bipolar or another #MentalIllness?",en,"South Florida, USA"
smileyelfmom,"RT @Sanar_Inst: Diagnoses can help up make sense of our experience, but they cannot define us. You are more than your diagnosis

artwork by @crazyheadcomics

#crazyheadcomics #anxiety #depression #ocd #ptsd #bipolar #schizophrenia #eatingdisorder #borderline #addiction #mentalhealth #diagnosis https://t.co/GZp5BlqaPu",en,USA
frenthew,New therapist today. Wish me luck! I’m anxious about change and it takes me a long time to trust new people. #bipolar #anxiety #SickNotWeak,en,"Michigan, USA"
CMEInstitute,"In this #CME activity, join experts as they review the current diagnostic criteria for #depressive episodes with mixed features, the risk of developing #bipolar disorder in patients with this diagnosis, and recent treatment guidelines. https://t.co/3WDk8ST1Ml https://t.co/wmD1GIOdY6",en,"Memphis, TN"
drtatianaporto5,"Understanding the condition = it's not a life sentence.

""I used to think my bipolar disorder meant I had to suffer, like the ‘tortured geniuses’ Kurt Cobain and Van Gogh"" &gt;&gt; 

https://t.co/bQCVLF2EiR 

#bipolar #bipolardisorder #mentalhealth #MentalHealthAwarenessMonth",en,"Sao Paulo city, Brazil"
egg95,"Another excellent article that helps us to understand the various obsessive &amp; negative ways a bipolar person may think. Great insight, &amp; very helpful in understanding.  ""How a Person with Bipolar Thinks"" - https://t.co/knJw8RFUOv via @natasha_tracy #bipolar",en,Australia
wordsmithholler,RT @SpeakingBipolar: Just Pinned to Best of Speaking Bipolar: Is it possible to survive bipolar? Can anything good come from it? Read a blogger's story of how he created a blog to give others hope and validation. | #bipolar #patientstory #experience #mentalillness #awareness https://t.co/6UHVT0sOLW https://t.co/JOlI1Xco3V,en,"Las Vegas, NV"
CYW555,"Well done Maggie, good to see you spreading the word. #Bipolar #MentalHealthMatters https://t.co/Cv4qc88lKo",en-gb,"Scotland, United Kingdom"
Hexperiencia_ms,"RT @LagartoIDG: Escuchas en #Tardeando el 1° bloque de #EstrenosIDG
#PorMiNoTeDetengas de @BANDA_MS 
#LaMagiaDeTusOjos de @JossFavela 
#QuítateLaCareta de @vozdemandomusic 
#Bipolar de @Jaryoficial 
En @IDGPatrones #LosPatronesDelRegional
https://t.co/OBhTXATFtY 
Y en @tunein #IDGRadio https://t.co/hDl9iex6Wj",es,#TourConTodasLasFuerzas
crissjonez,RT @natasha_tracy: 'Better' and 'Worse' Mental Illness Diagnoses | NEW | #Bipolar Burble https://t.co/hUe3EfyS3h #mentalhealth https://t.co/z5U15nax6b,en-gb,"London, England"
ChiromoLMC,"Sometimes it can be hard understanding how episodes of #bipolar present themselves.

Read more in our blogpost here ??

https://t.co/NQfhGmjOP6",en,"Nairobi, Kenya"
AzriehlDevito,RT @trashpool: 1of2 From the bottom of my heart THANK YOU all @HuntShowdown @DaaaaaaleTwitch @jicummings JimEking and a special thank you to G2_productions for the $150 donation! we raised $462 in total for #depression &amp; #bipolar #charity I LOVE MY COMMUNITY! #streaming #newstreamer #twitchclip https://t.co/1ijFmjtq5Q,en,"New York, USA"
Sanar_Inst,"Diagnoses can help up make sense of our experience, but they cannot define us. You are more than your diagnosis

artwork by @crazyheadcomics

#crazyheadcomics #anxiety #depression #ocd #ptsd #bipolar #schizophrenia #eatingdisorder #borderline #addiction #mentalhealth #diagnosis https://t.co/GZp5BlqaPu",en,"Newark, NJ"
JHoracioDS,#almagro #bipolar como todo político cambia de discurso según el lugar donde está.,es,"Santa Cruz, Bolivia"
nrmentalhealth,"@KarenUnrue Yes, she's one in a million - she was my rock during my darkest moments with #bipolar and she was also vitally important in giving me and my children so much love and hope. She never gave up hope, always saying 'It will get better.' ....... and eventually it did.?",en,NW London UK
AdminTug,"Most accurate article on #BPD we have read—kudos! https://t.co/0xBGGWiexY Despite being more common than #schizophrenia and #bipolar disorder combined, borderline personality disorder remains one of the least understood and most stigmatized mental illnesses. #StopTheStigma https://t.co/Six6baOwmg",en-gb,"Trowbridge, England"
idgaf_foreal,"Yeah, so I have no outfit for this baptism &amp; no energy to deal with it &amp; especially no energy to do the laundry before traveling so I’m just waiting for the stress to build up &amp; see what happens next... ?

#depression #bipolar #baptism #outfit",en,Schweiz
BraveNewEden,"About to Crash (Reprise)

Follows the #bipolar sufferer's point of view.
A manic episode ""I'm invincible, despair will never find me""
More depressive episodes (""And when I fall out of the sky, who'll be standing by"")

https://t.co/7E4szk9yLM",en,Eden of East
RAtweetsthings,#bipolar makes me do such irrational things. Why do normies do such crazy shit? I’m so meek. #mentalillness #seriouslywondering,en,"Tennessee, USA"
FlourishHouse1,"RT @BipolarScotland: GLASGOW WEST BIPOLAR GROUP MEETS tonight (7-9pm) @flourishhouse1, 23-25 Ashley Street, Glasgow. The meeting is for anyone affected by bipolar including partners, family and friends. No need for referral, just come along it’s free. #bipolar #bipolardisorder https://t.co/yeDvAeYK0l",en,"Glasgow, Scotland"
ZentrumPsy,"Was hilft gegen #Burnout? https://t.co/ohMA45lpXA   via @dlfkultur 
#ZentrumGL #Psychotherapie #Depression #IPT #DGIPT #Psychiatrie #Stress #BurnOut #Counseling #ZPGW #BergischGladbach #BergischesLand #Verhaltenstherapie #notjustsad #mentalhealth #bipolar https://t.co/yrpKMhXkyH",de,"Bergisch Gladbach, Deutschland"
BipolarScotland,"GLASGOW WEST BIPOLAR GROUP MEETS tonight (7-9pm) @flourishhouse1, 23-25 Ashley Street, Glasgow. The meeting is for anyone affected by bipolar including partners, family and friends. No need for referral, just come along it’s free. #bipolar #bipolardisorder https://t.co/yeDvAeYK0l",en,Scotland
Influencer_RT,RT @JaazSaunders: a blog post all about my life on lithium @BipolarUK #theclqrt #Smallbloggers_RT #InfluencerRT #littleblogrt @LovingBlogs @theclique_uk #bipolar #mentalhealthawareness #bipolardisorder #mentalhealthblog https://t.co/sG9alYZRRq,en,United Kingdom
JenM_Curry,@lukethelunatic #RomanticizingMentalIllness #mentalhealth #mentalillness #anxiety #bipolar #bipolaruninvitedblog,en,"Kerrville, TX"
saidieehillspot,"RT @for_meagan: Trigger warning.
Please Retweet

Kids need parents with open communication and #unconditionallove 

#PTSD #depression #mentalhealth #mentalillness #suicide #SuicidePrevention #suicideawareness #bipolar #BPD #selfharming #cutting #sh 
#KeepTalkingMH #SickNotWeak #endthestigma",en,In this Castle of Glass
uksteppingstone,"Learn more about Stepping Stones Clinic &amp; how we can help: https://t.co/5e30wtfbn6
#mentalhealth #depression #health #anxiety #kidsmentalhealth #ptsd #mentalhealthawerness #hope #bipolar #time #recovery #person #wellness #care #parenting #mentalhealthmatters #life #stress #adhd https://t.co/aCef60S7TH",en,"London, England"
ZentrumPsy,"https://t.co/GduMIk1IW7 via #BPtK

#ZentrumGL #Psychotherapie #Depression #IPT #DGIPT #Psychiatrie #Stress #BurnOut #Counseling #ZPGW #BergischGladbach #BergischesLand #Verhaltenstherapie #notjustsad #mentalhealth #bipolar #bipolardisorder #Onlinetherapie #Videosprechstunde https://t.co/zJMyiiZAni",de,"Bergisch Gladbach, Deutschland"
EpianRose,RT @imbipolartype2: Having anxiety because in one week I have to share my diagnosis with my mother. #bipolardisorder #bipolar,en,United States
EpianRose,"RT @Sarah_JWilliams: So tired. No sleep. And, we're going Disneyland today. This doesn't go well with being #bipolar. I need sleep and routines ????",en,United States
EpianRose,"RT @lindsey_ulmer: Me: You know what I want for my birthday?
Husband: A coffin?

#lol #jokes #suicide #SuicideAwareness #SuicidePrevention #suicidesurvivor #bipolar #bipolardisorder #birthday #MentalHealthAwarenessMonth #KeepTalkingMH #MentalHealthMatters #mentalillness #supportsystem #truelove https://t.co/IJRnwFih41",en,United States
EpianRose,"RT @sara_abdulatifl: Please take care of yourself no one else will take care of you . 
#bipolardisorder #bipolar #mooddisorder",en,United States
EpianRose,RT @Menta1Hea1th_Me: Good Morning #endthestigma #bipolar #trauma #loveyourself #suicide #gay #stress #happy #ocd #healthylifestyle #awareness #gym #sad #chronicillness #art #support #yoga #abuse #depressed #instagood #suicideawareness #peace #adhd #mind #mentalhealthrecovery #MeToo https://t.co/RT9PKKjkrz,en,United States
EpianRose,"RT @JulieBipolar: #Bipolar or care about someone with the illness? This is life saving information. Please read this article. Please share this info with all general doctors. 

Here is a comment I added to the end of... https://t.co/JdiNYozYAx",en,United States
EpianRose,"RT @practicalLJT: Delusion of the Week:

I’m balding.

#bipolar #bipolardisorder #psychosis #PsychiatryChat #schizoaffective #MentalHealthAwareness #mentalhealth #mentalillness #keeptalkingmh #suicidesurvivor #KillMeHealMe",en,United States
EpianRose,RT @UglowBornToLove: ? I’m currently #Sectioned #Section for #Schizoaffectivedisorder #schizoaffective #schizophrenia #schizophrenic #bipolar #bipolardisorder #psychosis #psychotic #bpd #anxiety #panic #panicdisorder #mentalhealth #mentalhealthawareness ?? https://t.co/0xaLYKdpfR,en,United States
JulieBipolar,"#Bipolar or care about someone with the illness? This is life saving information. Please read this article. Please share this info with all general doctors. 

Here is a comment I added to the end of... https://t.co/JdiNYozYAx",en,"Portland, Oregon"
JxySantos,I can’t do this shit i’m fucking #bipolar af,en,"Ottawa, ON, Canada"
Menta1Hea1th_Me,Good Morning #endthestigma #bipolar #trauma #loveyourself #suicide #gay #stress #happy #ocd #healthylifestyle #awareness #gym #sad #chronicillness #art #support #yoga #abuse #depressed #instagood #suicideawareness #peace #adhd #mind #mentalhealthrecovery #MeToo https://t.co/RT9PKKjkrz,en,United Kingdom
WiseAssWill,I haven’t used them anyway since I stopped other drugs like Lithium Carbonate . That trash of an alleged #bipolar drug. Bipolar is such elephant poop and is not a mental health illness along with many other alleged claimed mental health illness #MentalHealthAwareness .,en,Worldwide
sara_abdulatifl,"Please take care of yourself no one else will take care of you . 
#bipolardisorder #bipolar #mooddisorder",en,Evrey where 
ChefMidnite,@sluttystoner2 Yeh it most DEF is... helps W/my RUMITIZ 2... #RAISHELL #ISUFFERFROMRA #BIPOLAR #MIDNITEMUNCHEES,en,SWAMP NEAR YA
Sarah_JWilliams,"So tired. No sleep. And, we're going Disneyland today. This doesn't go well with being #bipolar. I need sleep and routines ????",en,Sweden
imbipolartype2,Having anxiety because in one week I have to share my diagnosis with my mother. #bipolardisorder #bipolar,en,Earth
eml_PoetInPain,"RT @AmzFibro: Men's Health Week in June
#Fibromyalgia #menshealth #mentalhealth #fibromyalgiamen
#depression #Anxiety #bipolar #menshealthuk #man #healthandwellness #lupus #chronicillness 
@AManWithFibro @Talkeetna101 @talkingcl @ChronicPainDad @AidenHatfield @fibrowarrior70 @PoeticJustice23 https://t.co/CAzWfz72qO",en,"Ontario, ??"
2_fleurdelis,"RT @BekaLombardo: Are you someone that has survived a suicide attempt, or do you have a loved one that has? We would love to add your story of recovery and get a picture of you for our gallery. Let me know!
#KeepTalkingMH #mentalhealth #depression #bipolar #anxiety #mentalillness",en,"Michigan, USA"
RadiantxDreams,"RT @KittOMalley: @lizzirizzobls @BipolarBattle @battlingDepres1 @AcquiescentSoul @notdeadyetFT @VOLZGRL4evr @ProvokingDrama @allevin18 @nrmentalhealth @paulaannev @talkandcheese @Nwind9 You MUST receive professional psychotherapy to live well with #depression, #bipolar disorder or other serious #mentalillnesses. Please get help. 
Enter your zip code into the Treatment Locator on https://t.co/VUVmqRoPtj",en,"New York, USA"
BipolarBattle,"RT @KittOMalley: @lizzirizzobls @BipolarBattle @battlingDepres1 @AcquiescentSoul @notdeadyetFT @VOLZGRL4evr @ProvokingDrama @allevin18 @nrmentalhealth @paulaannev @talkandcheese @Nwind9 You MUST receive professional psychotherapy to live well with #depression, #bipolar disorder or other serious #mentalillnesses. Please get help. 
Enter your zip code into the Treatment Locator on https://t.co/VUVmqRoPtj",en,"Colorado, USA"
UULASER1,"7 in 1 Unoisetion Cavitation Ultrasonic Vacuum RF Radio Frequency Bio Cold Skin Tightening Facial Lifting Cellulite Removal Machine
#Cavitation #40k #Vacuum #RF #Bipolar #Multipolar #RadioFrequency #Bio #BodySlimming #FacialRejuvenation #Antiaging #UltrasonicCavitation https://t.co/vjIFLprYdl",en,"Shenzhen,Guangdong"
ShaanSe_,"On one hand #Facebook talks about #privacy, which should also mean less, or no #intrusion, and on the other they've started putting up #sponsored #posts from #advertisers on #messenger. Wondering, what their #definition of privacy is... @sylo ?
#Hypocrisy #contradiction #bipolar https://t.co/RFzlPoqWOc",en,"Auckland, New Zealand"
7CupsMellie,"From #Anxiety and #Depression to #Bipolar and #OCD, we answer the internet’s top searches https://t.co/jKpsNzIsQh  #mentalhealthmonth #FAQ #7cups ???",en,"Chicago, IL"
wholeparent,RT @jmacofearth: Universe Says: FULL STOP https://t.co/ErRC8hU9hw #mindfulness #depression #bipolar #recovery https://t.co/6eiMhOhEfU,en,"Austin, Texas"
jmacofearth,Universe Says: FULL STOP https://t.co/ErRC8hU9hw #mindfulness #depression #bipolar #recovery https://t.co/6eiMhOhEfU,en,"Austin, Texas"
MyewelilyK,I am #catching a #cold again .. that’s #twice this #year so far .....?.... lacking in #vitamins ..??...  constant #bipolar #weather... here we go ?? https://t.co/0WOY92gS4E,en-gb,Myewelily’s Wonderland
BipolarMomLife,"This woman explores her 42-year marriage - before, during and after her diagnosis of #bipolar disorder. https://t.co/4FJ8Qe6pP4 # via @HuffPost",en,"Ashburn, VA"
Urbe_Natural,@HorusLeandro Mundo #BiPolar,es,por ahi
BekaLombardo,"We've got the direct link already for this Saturday's #podcast! We hope you'll share with others!

https://t.co/y0WsJhouSN

It's a 2 hour show, so get comfy!

#KeepTalkingMH #mentalhealth #depression #bipolar #anxiety #mentalillness #suicideprevention #podcast #author https://t.co/YlM1Jdt1mH",en,www.voices-for-change.net
mpires70,@gabbief Mudei de ideia. Foi sempre assim : melodramática. #bipolar,pt,Porto Alegre
SexualBipolar,"Amo quando vejo o cara apertar o pau na rua...dá um tesão do caralho ?
#sexual #bipolar #sexo #gay #pau #aperta #pica #mala #piroca #piru #penis #amo #delicia",pt,"Rio de Janeiro, Brasil"
gottogetoutof,"RT @BekaLombardo: GUEST POST!!  New to my #blog - The Stigma Surrounding Bipolar Disorder is real. By @BipolarBattle John Poehler - Definitely worth a read! Check it out!
https://t.co/BG3GQ2X4D4

#MentalHealthAwarenessMonth #KeepTalkingMH #bipolar #depression #blogger",en,Toronto Ont Canada
goldfishpainter,Humiliated https://t.co/p3hwGljQap via @goldfishpainter #psychology #psychiatry #MentalIllness #Wellness #wellbeing #feelings #bipolar Bipolar2 #BP #GAD #GeneralizedAnxietyDisorder #BPD #BorderlinePersonalityDisorder #memory #forgetting #HereToHelp #HelpEachOther #SickNotWeak,en,"Waco, TX"
goldfishpainter,In Crisis; What To Do When You Have No One To Talk To https://t.co/gAT4LrNc0e via @goldfishpainter #TuesdayThoughts #TuesdayWisdom #suicide #suicidal #InCrisis #emotionalcrisis #HSP #bipolar #BPD #mentalhealth #mentalillness #borderline #love #SaveEachOther #helpingpeople #well,en,"Waco, TX"
goldfishpainter,Not My Fault. Still My Responsibility. https://t.co/T5fAedwzeS via @goldfishpainter #mentalhealth #mentalillness #BPD #borderline #BorderlinePersonalityDisorder #bipolar #bipolarII #bipolar2 #bipolartwo #SickNotWeak #disabled #disability #pride #shame #adult #responsibility,en,"Waco, TX"
BipolarBattle,"RT @AmzFibro: Men's Health Week in June
#Fibromyalgia #menshealth #mentalhealth #fibromyalgiamen
#depression #Anxiety #bipolar #menshealthuk #man #healthandwellness #lupus #chronicillness 
@AManWithFibro @Talkeetna101 @talkingcl @ChronicPainDad @AidenHatfield @fibrowarrior70 @PoeticJustice23 https://t.co/CAzWfz72qO",en,"Colorado, USA"
DpDeals,"#MentalHealthAwarenessMonth Although this month is coming to an end, let not stop spreading awareness, seeking help for ourselves and helping those that need help. #MentalHealth #Depression #Bipolar #Anxiety #Schizophrenia #ADD #ADHD #ODD #BPD #PTSD https://t.co/bT8rqnUBCd",en,"Houston, TX"
