User,Tweet,Language,Location
sherrytreichel,RT @DrRAbdulrehman: A big thank you to @JanetStewartCBC &amp; @CBCManitoba for having me &amp; a big #worrycloud on #TheNews to talk about our teams #WorryBear tent &amp; our #WorryShrinker tips. Google Worry Shrinker to find the free resource on shrinking #anxiety . @CHFManitoba https://t.co/W7NQP1ztVE,en,"Winnipeg, Manitoba Canada"
thebipolarbooks,"Self esteem issues in developed countries are more difficult to overcome than world hunger.

#hiphop #fashion #ps  #lifecoach
#videos #memes  #relationshiptips 
#anxiety   #positivity
#DatingAdvice  #amwriting #amwritingfantasy #technology #Business
https://t.co/eZa75j1Fv7",en,"Houston, TX"
LostTogetherCda,"The best guided meditation when you are tired or overwhelmed. Effortless!
#anxiety #depression #chronicpain 

Yoga Nidra UCLA https://t.co/W06tKOFziq via @YouTube",en,Canada
samripplez,RT @DiabeticCyborgg: Mental Illness is Not a Choice by @samripplez https://t.co/75TjEOStPq #MentalHealth #Self #Anxiety #ThisHappenedToMe #Motivation #MentalIllness,en,"Colorado Springs, CO"
SoManySusans,"The best guided meditation when you are tired or overwhelmed. Effortless!
#anxiety #depression #chronicpain 

Yoga Nidra UCLA https://t.co/ceAQBUMGCh via @YouTube",en,Canada
myshell420,Why is deal or no deal make me anxious.  My goodness I could never play this game without needing medical attention. #anxiety #dealornodeal,en,"West Longview, WA"
BekaLombardo,"#ICYMI Here is the link from our show today with @HopeVirgo and @RealMissAnxiety 
We hope you'll check it out if you haven't yet! 
https://t.co/1sbusNT5QD

#KeepTalkingMH #bipolar #depression #anxiety #mentalillness #suicideprevention #endthestigma #MentalHealthAwarenessMonth",en,www.voices-for-change.net
thealleyaffair,"When I need to clear my mind I go for long, random walks. It not only helps ease my anxiety, but I get to discover new places in my city! How do you ease your anxiety?
•
•
•
#thealleyaffair #walk #anxiety #mentalhealth #blog #blogger #lifestyle",en,"Toronto, Ontario"
aefiori,"Ppl recommend new experiences for writers as inspiration. 

Me: I heartily endorse this. 

Also me: googles the dress code, calls a million people about how this thing is going to go, continues googling exact length of time this will last,

#writerslife #Anxiety",en,"California, USA"
ecrivainspecial,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,"Robbinsville, NJ"
RealTilfsworld,"@ZombiGen @RPGWebby I'm struggling to, because #Anxiety is a noisy little bastard! :D",en,"UK, Earth (not guaranteed) "
YQLTattler,"Hang in there TV

It happens to the best of us

Some great short &amp; long term tips here:

https://t.co/AsLnBDbedq

#anxiety #mindfulness https://t.co/Uot3VbDztF https://t.co/rYKD5lW5j4",en,"Lethbridge, AB"
SSchoubroek625,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,"Round Rock, TX"
theflawedones,"Out of all the things you will regret in life I promise you, not giving up will never be one. Keep grinding #motivation #mentalhealthawareness #sobriety #consciousness #bipolar #depression #addiction #sicknotweak #anxiety #mentalillness #mentalhealth https://t.co/Bb20XAcxKJ",en,"Tampa, FL"
EverythingSassy,"How To Find Freedom from Anxious Thoughts and Feelings. The way out is easier than you thought! 
https://t.co/gvsPCCxWHA
@drsymington #anxiety #worry #negativethoughts",en,"New York, NY"
grumpygrl2,Is it Sunday yet I’m patiently waiting for another State of Mind talk from @MauriceBenard #Bipolar #anxiety #depression your talks are so helpful means ? to me #inspirational #NeverGiveUp #faceyourfears Sunday can’t come quick enough #helpingothers #1actor #advocate #mentor https://t.co/DAh4SG5vfe,en,Milwaukee Wisconsin
Elizabe80927928,"RT @HealthyPlace: How to Handle People Who Stigmatize #MentalHealth || https://t.co/h1FESwLNde
==
#stigma #depression #anxiety #bipolar #mhsm #mhchat",en,Texas 
lindahobbis,5 Quick Tips To Restore Your Inner Calm https://t.co/iw7PL8r9EI #selfcare #anxiety #bloggers https://t.co/mHYUlW4qvr,en,United Kingdom
HealthyPlace,"How to Handle People Who Stigmatize #MentalHealth || https://t.co/h1FESwLNde
==
#stigma #depression #anxiety #bipolar #mhsm #mhchat",en,Texas
DiabeticCyborgg,Mental Illness is Not a Choice by @samripplez https://t.co/75TjEOStPq #MentalHealth #Self #Anxiety #ThisHappenedToMe #Motivation #MentalIllness,en,"Longview, TX"
AnxZenity,Just released Episode 23: Anxiety Can Cause That Many Symptoms? (Part1). I talk extra symptoms you may be missing. Find it here https://t.co/bChsegMexN or here https://t.co/qLZJxfyMsI #storytelling #mentalhealth #mentalhealthawareness  #itunes #nowplaying #depression #anxiety https://t.co/OU61bF7Uai,en,"South Carolina, USA"
24InMyMind,RT @24InMyMind: https://t.co/nvWbBoFgUA #present #gift #today #cslewis #screwtape #anxiety #worry https://t.co/pCJi3rOPOb,en,USA
youmatnotalone,@youmatnotalone     #mentalhealthawarenessmonth #depression #anxiety #ymna #youmatternotalone https://t.co/VlxuimzwKe,en,"Burbank, CA"
YennMichelle21,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,"Georgia, USA & Israel Tel Aviv"
Doug_Foot,Experiencing #anxiety or #stress? Have you got #relationship concerns? Take a look at my #wellbeing #therapies website. Maybe I can help you. https://t.co/din008nBGb,en,"London, England"
rebeccalange87,“‘Worry’ becomes a habitual way of coping to prevent a negative occurrence or something bad from happening.” Accurate description of #GAD in our #psychiatricnursing textbook. #anxiety #generalizedanxietydisorder #destigmatizementalillness,en,"Baltimore, MD"
AnxiousQuill,"RT @MHIIR_14: #mentalillness How to help

#mentalhealth #MentalHealthAwareness #depression #anxiety #bipolar #Schizophrenia #BPD #EUPD #AVPD #OCPD #PND #PPD #dissociativeidentitydisorder #SchizoaffectiveDisorder #EatingDisorder #ptsd #CPTSD #OCD #BDD #bfrb #AndManyMore @MHIIR_14 https://t.co/B8tQOS8DKa",en,Malaysia
TXRxCBD,In honor of #memorialdayweekend2019  ?? and our #veterans #cbdoil will be 20% off our already low price of ?5??8??.  #cbd helps with  #ptsdrecovery #anxiety #depression and #painrelief Code: USA ?? ?? https://t.co/SkHnMpCTta,en,"Texas, USA"
MaryDSheets1,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,Louisiana
MHIIR_14,"#mentalillness How to help

#mentalhealth #MentalHealthAwareness #depression #anxiety #bipolar #Schizophrenia #BPD #EUPD #AVPD #OCPD #PND #PPD #dissociativeidentitydisorder #SchizoaffectiveDisorder #EatingDisorder #ptsd #CPTSD #OCD #BDD #bfrb #AndManyMore @MHIIR_14 https://t.co/B8tQOS8DKa",en,Worldwide
ChristenCastor1,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,"Yulee, FL"
sophlaetitia,May 2019 Goals... https://t.co/wu0M1k1U42 | #monthlygoals #selfcare #anxiety #mentalhealthawareness,en,United Kingdom
FelicianoONJ,Anyone wanna be my bff and get me a little #PuraVida bracelet? #anxiety https://t.co/QQaU0PB24z,en,"Montclair, NJ"
Emmakaydee94,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,"Birmingham, AL"
HealthyPlace,"The Myth of the #NervousBreakdown || https://t.co/a6x4zEN3ah
==
#mentalhealth #bipolar #depression #anxiety #mhsm #mhchat https://t.co/0OrwucgAEQ",en,Texas
BPLovecraft,RT @AuthorCiaL: Good evening Peeps. I am keeping as busy as possible to fight #depression and #anxiety Am finalizing Mulatto: Daughter of America Book 2 and #amreading #amwriting #IARTG #readers #bookoggers #bookreviewers Have you read #mulattodaughterofamerica yet? #perfectweekendread ??#RT https://t.co/8S5GvK7qCd,en,"Spokane, WA"
andriisedniev,Stage Fright? — Here’s a Solution You Won’t Believe! https://t.co/Uf6SbVMYKM #stage #fear #anxiety #publicspeaking #speak https://t.co/FTKomppcNx,en,"Dallas, TX"
gladeolie,"RT @SusanNewmanPhD: Ask any young #woman you know, and she may tell you she feels #anxiety about one of many things.

https://t.co/sdSDtVQP01",en,cyberspace
AnxZenity,"If you use the @InsightTimer app, you can add me as a friend. It’s nice to know when friends are meditating with me... Gerald Staats #meditation #anxiety https://t.co/oqJCJuj3fi",en,"South Carolina, USA"
thebipolarbooks,"Tweet so good, that started following before even clicking ""LIKE""
#hiphop #fashion #ps  #lifecoach
#videos #memes  #relationshiptips 
#anxiety  #positivity
#DatingAdvice #amwriting #amwritingfantasy #technology #BusinessOwners #LeadershipSummit
https://t.co/eZa75j1Fv7",en,"Houston, TX"
cherie_lily,#anxiety #comfort #inHim #Jesus #God #soul #delight https://t.co/tOvhcSucat,en,"Willow Springs, MO"
jjosephauthor,"Fuck the rules!

#emotions #love #feelings #life #art #sad #poetry #thoughts #happy #heart #quotes #authorsgram #instagram #writersofinstagram #follow #instagood #depression #like #people #mood #healing #anxiety… https://t.co/Vg4g4W2j07",en,South Africa
garvie11,"Just managed to work up the courage to watch @BegumNadiya’s anxiety documentary. Not even 1 min in and I have a face leak. This is going to be tough, I already salute you for this #anxiety #MentalHealthAwareness",en,London Town
Some1orNobody,#bpd #PTSD #ptsd #depression #anxiety #cptsd #mentalhealth #sicknotweak,en,Somewhere in Florida
true_meditator,"RT @Psychic_Rosalia: #picoftheday #lifestyle #fashion #model #love #life #motivation #workout #smile #travel #summer #beautiful #girl #beauty #lux #entrepreneur #motivation #business
#mood #depressed #sad #anxiety #depression #spiritualtruth #success #stylish #fulfillment #lifepurpose #lightworker https://t.co/mXunYpwGZR",en,"Cumberland, MD"
SkypeTherapist,"Learn how to use #Mindfulness to Overcome #Anxiety and #Depression: Read: https://t.co/GKSNvigM0c.
Online Mindfulness Therapy via Skype. See: https://t.co/wA24wSaK62.",en,"Boulder CO, USA"
HealthyPlace,"Four Signs It’s Time to Seek #MentalHealth Help || https://t.co/t2huNyf4xA
==
#anxiety #depression #bipolar #mhsm #mhchat https://t.co/HDTvzna1FY",en,Texas
elsokelso,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,??
RemnantPodFan,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,"Georgia, USA"
drchriscarreira,Ways to help your child cope with separation anxiety. https://t.co/rWZonjaIS2 #anxiety #parenting,en,"Windsor, Ontario"
Relief_US,"When Chronic Pain Make You Sing Like…... 
It’s Chronic Pain, Which Has Never Gone Away….Lol
#chronicpain #chronicillness #anxiety #fibromyalgia #spoonie https://t.co/TOpM7rLR9d",en,United States
thebipolarbooks,"primary purpose of boobs is to feed newborns.

making sure u all still remember

#hiphop #fashion #ps  #lifecoach
#videos #memes  #relationshiptips 
#anxiety  #positivity
#DatingAdvice #writerelife #amwriting #amwritingfantasy   #leadershipcoaching
https://t.co/eZa75j1Fv7",en,"Houston, TX"
QuirkyWriterGuy,Don’t give up...Your eyes will adjust. #depression #anxiety #grief #stress #mentalillness #sadness #struggle #MentalHealthAwarenessMonth #jstaylorwrites https://t.co/1hXX2M4xti,en,On a bike somewhere.
DrNatalieF,"#Repost @gypsylegends with @get_repost
???
#depression #anxiety #love #mentalhealth #psychology #lgbt #lgbtq #sad #recovery #addiction #mindfulness #therapy #meditate #peace #selfcare #sober #motivation #wellness #mentalillness #intersectionality #wo… https://t.co/yI0A2VDPE0 https://t.co/2XIC6fVfBk",en,"Los Angeles, CA"
martavision,"How to deal with anxiety in kids
https://t.co/UrO4w9et1S
#children #anxiety #kids #mentalillness #mentalhealth #health #family #psychiatry #pasadena #joeharaszti https://t.co/LTPOcaMFog",en,Southern California
martavision,"How to deal with anxiety in kids
https://t.co/UrO4w9et1S
#children #anxiety #kids #mentalillness #mentalhealth #health #family #psychiatry #pasadena #joeharaszti https://t.co/LTPOcaMFog",en,Southern California
Nirvanahealings,"Releive  DEPRESSION, ANXIETY, STRESS, ANGER FEAR PAIN +919699049786
#chakras #anxiety #angels #holistic #crystalhealing #happy  #healthy  #fitness #natural #spiritualawakening  #soul #energyhealing  #holistichealth #faith #therapy #healer #mentalhealthawareness #heal  #gratitude https://t.co/vhoK2iTVIc",en,"Navi Mumbai, India"
olgaisthebest,Ways to help your child cope with separation anxiety. https://t.co/bWA9ZQBrl6 #anxiety #parenting,en,"Hamilton, Ontario, Canada"
onelastkick71,RT @shellbellsquest: People often wear many masks to hide a stiffling pain. #endthestigma because #mentalhealthmatters. #mentalhealthawarenessmonth &lt;- should be everyday.  We have to break the cycle of stigma so people can get the help they need. #depression #anxiety #mentalhealth https://t.co/VkIeYaf9j3,en,"Toronto, Ontario"
conscientiousss,Research shows that struggling to manage #anxiety takes attention away from other life areas &amp; worsens memory of life events.,en,"Toronto, Canada"
nudgenudge1,#ArtzAndMindz #DiscoveryThroughMentalHealth #Anxiety #Depression #Art #Therapy https://t.co/EaStQ4vlsb,en,Manchester
FyrestormRaces,"RT @barton_dene: I see all the fabulous minds within #writingcommunity and I'm humbled to be part of such a supportive group of like minded individuals. It also makes me anxious and question my own writing seeing you all post how much you write each day lol ???
#anxiety #SelfDoubt #complex",en,"Dallas, TX"
ShaunaGloden1,"RT @_AshleyBratcher: Skill for helping w/ #anxiety &amp; #depression: half smile. It’s a Distress Tolerance skill that helps you accept &amp; tolerate with your body. Relax your face, neck, &amp; shoulders. Then half smile, until the corners of your mouth curl up w/o tension. In just 10 minutes it improves mood.",en,"East Peoria, IL"
edpearleen,What is depression? #anxiety #depression #AnxietyAndMe #mentalhealth #insomnia #MentalHealthAwareness,en,India
Anxtii,"London's Olympic Park now has a dozen or so ANXTIs in it waiting to be found. Happy Bank Holiday weekend everyone!

#ANXTI #Anxiety #Anxious #AnxietyAttack #PanicAttack #MentalHealth #Miniature #Model #Blue… https://t.co/7pWNYUjKbU",en-GB,"London, England"
